year,version,area_ha
2019,collection_10_1,0.3347456298828125
2020,collection_10_1,0.3347456298828125
2021,collection_10_1,0.5021184448242187
2022,collection_10_1,0.5858049255371094
2023,collection_10_1,0.5858049255371094
2024,collection_10_1,2.259737908935547
