year,version,area_ha
2019,collection_10_1,14.342551135253894
2020,collection_10_1,15.166837744140611
2021,collection_10_1,15.578977258300766
2022,collection_10_1,15.74383334960936
2023,collection_10_1,16.073544085693342
2024,collection_10_1,27.58925421142578
